xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
64.200005,-43.6,64.200005,-57.6,64.200005,-80.4
64.4,-44.0,64.4,-57.6,64.4,-80.4
64.600006,-44.0,64.600006,-57.6,64.600006,-80.0
64.8,-44.4,64.8,-57.6,64.8,-80.0
65.0,-44.0,65.0,-57.6,65.0,-80.0
65.200005,-44.0,65.200005,-57.6,65.200005,-80.0
65.4,-44.0,65.4,-57.6,65.4,-80.0
65.6,-44.4,65.6,-57.6,65.6,-80.0
65.8,-44.4,65.8,-58.0,65.8,-80.0
66.0,-44.4,66.0,-58.0,66.0,-79.6
66.2,-44.4,66.2,-58.0,66.2,-79.6
66.399994,-44.4,66.399994,-58.0,66.399994,-80.0
66.6,-44.4,66.6,-58.0,66.6,-80.0
66.799995,-44.4,66.799995,-58.0,66.799995,-80.4
67.0,-44.800003,67.0,-58.0,67.0,-80.0
67.2,-44.800003,67.2,-58.0,67.2,-80.0
67.4,-44.800003,67.4,-58.0,67.4,-79.6
67.6,-44.800003,67.6,-58.0,67.6,-80.0
67.799995,-44.800003,67.799995,-58.0,67.799995,-80.0
68.0,-44.0,68.0,-57.6,68.0,-79.6
68.2,-44.0,68.2,-57.6,68.2,-79.6
68.4,-44.4,68.4,-57.6,68.4,-79.6
68.6,-44.4,68.6,-58.0,68.6,-80.0
68.8,-44.4,68.8,-57.6,68.8,-80.0
69.0,-44.0,69.0,-58.0,69.0,-79.6
69.2,-44.0,69.2,-58.0,69.2,-80.0
69.4,-44.0,69.4,-58.0,69.4,-80.0
69.6,-44.4,69.6,-58.0,69.6,-80.0
69.8,-44.4,69.8,-58.0,69.8,-80.0
70.0,-44.4,70.0,-57.6,70.0,-80.0
70.200005,-44.0,70.200005,-58.0,70.200005,-80.0
70.4,-44.0,70.4,-58.0,70.4,-80.0
70.6,-44.4,70.6,-58.0,70.6,-80.0
70.8,-44.4,70.8,-58.0,70.8,-80.0
71.0,-44.4,71.0,-58.0,71.0,-80.0
71.200005,-44.4,71.200005,-58.0,71.200005,-80.0
71.4,-44.4,71.4,-58.0,71.4,-80.0
71.6,-44.4,71.6,-58.0,71.6,-80.0
71.8,-44.4,71.8,-58.0,71.8,-79.6
72.0,-44.800003,72.0,-58.0,72.0,-80.0
72.2,-44.800003,72.2,-57.6,72.2,-79.6
72.399994,-44.800003,72.399994,-57.6,72.399994,-79.6
72.6,-44.4,72.6,-57.6,72.6,-79.6
72.799995,-44.4,72.799995,-58.0,72.799995,-80.0
73.0,-44.0,73.0,-58.0,73.0,-80.0
73.2,-43.6,73.2,-58.0,73.2,-80.0
73.4,-43.6,73.4,-58.0,73.4,-80.0
73.6,-44.0,73.6,-58.0,73.6,-80.0
73.799995,-44.800003,73.799995,-58.0,73.799995,-80.4
74.0,-44.4,74.0,-57.6,74.0,-79.6
74.2,-44.4,74.2,-57.6,74.2,-79.6
74.4,-44.4,74.4,-57.6,74.4,-79.6
74.6,-44.4,74.6,-57.6,74.6,-80.0
74.8,-44.0,74.8,-57.6,74.8,-79.6
75.0,-44.0,75.0,-57.6,75.0,-80.0
75.2,-43.2,75.2,-57.200005,75.2,-80.0
75.4,-43.2,75.4,-57.200005,75.4,-80.0
75.6,-42.8,75.6,-56.800003,75.6,-79.2
75.8,-42.8,75.8,-56.800003,75.8,-79.2
76.0,-42.8,76.0,-55.6,76.0,-78.4
76.200005,-42.8,76.200005,-55.6,76.200005,-78.4
76.4,-43.2,76.4,-54.4,76.4,-78.0
