xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
184.20001,-52.003906,184.20001,-0.9775171,184.20001,-27.761486
184.8,-60.606064,184.8,-11.143695,184.8,-28.739002
185.4,-61.58358,185.4,-27.95699,185.4,-30.498535
186.0,-62.952103,186.0,-42.22874,186.0,-33.235584
186.59999,-65.10264,186.59999,-50.635384,186.59999,-35.777126
187.2,-65.689156,187.2,-56.10948,187.2,-38.709675
187.8,-65.88466,187.8,-66.275665,187.8,-45.356796
188.40001,-66.08016,188.40001,-70.18573,188.40001,-48.484848
189.0,-66.08016,189.0,-73.509285,189.0,-51.808403
189.6,-68.2307,189.6,-76.24633,189.6,-55.131966
190.2,-68.81721,190.2,-75.46432,190.2,-56.50049
190.79999,-69.01271,190.79999,-74.682304,190.79999,-58.064514
191.40001,-69.40372,191.40001,-73.509285,191.40001,-58.846527
192.0,-70.38123,192.0,-72.14076,192.0,-59.628548
192.6,-70.57674,192.6,-68.621704,192.6,-61.58358
193.2,-70.96774,193.2,-67.25318,193.2,-61.974586
193.8,-71.749756,193.8,-65.689156,193.8,-61.974586
194.4,-72.922775,194.4,-64.12512,194.4,-62.17009
195.0,-71.94526,195.0,-61.974586,195.0,-63.34311
195.6,-70.77224,195.6,-60.99707,195.6,-63.734116
196.2,-70.38123,196.2,-60.019554,196.2,-63.734116
196.8,-70.96774,196.8,-59.433044,196.8,-63.734116
197.4,-73.509285,197.4,-59.04203,197.4,-62.7566
198.00002,-73.90029,198.00002,-56.69599,198.00002,-60.606064
198.6,-71.94526,198.6,-55.718475,198.6,-61.388077
199.2,-70.57674,199.2,-55.131966,199.2,-62.952103
199.8,-72.336266,199.8,-52.981422,199.8,-64.71163
200.4,-73.90029,200.4,-50.43988,200.4,-63.92962
201.0,-73.509285,201.0,-48.484848,201.0,-63.147606
201.59999,-72.14076,201.59999,-47.702835,201.59999,-63.34311
202.20001,-70.96774,202.20001,-47.50733,202.20001,-64.51613
202.8,-72.14076,202.8,-45.16129,202.8,-66.66667
203.4,-72.336266,203.4,-43.597263,203.4,-66.47117
204.0,-71.94526,204.0,-42.424244,204.0,-66.66667
