xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
103.799995,-95.60117,103.799995,-111.632454,103.799995,-114.3695
104.399994,-96.38319,104.399994,-112.21896,104.399994,-114.760506
105.0,-96.38319,105.0,-112.02346,105.0,-114.760506
105.6,-96.57869,105.6,-112.21896,105.6,-115.15151
106.2,-96.57869,106.2,-112.21896,106.2,-115.15151
106.8,-95.99218,106.8,-112.80547,106.8,-115.347015
107.4,-95.40567,107.4,-113.19648,107.4,-115.347015
108.00001,-95.60117,108.00001,-113.00098,108.00001,-114.95601
108.6,-95.60117,108.6,-112.41447,108.6,-114.760506
109.2,-95.60117,109.2,-112.41447,109.2,-114.760506
109.799995,-95.79668,109.799995,-112.60997,109.799995,-113.78299
110.4,-95.79668,110.4,-112.02346,110.4,-113.39198
111.0,-95.79668,111.0,-111.43695,111.0,-113.19648
111.600006,-95.99218,111.600006,-110.26393,111.600006,-112.80547
112.200005,-95.99218,112.200005,-108.89541,112.200005,-111.632454
112.799995,-95.99218,112.799995,-108.89541,112.799995,-111.632454
113.399994,-95.99218,113.399994,-109.286415,113.399994,-112.41447
114.0,-95.60117,114.0,-108.89541,114.0,-111.43695
114.6,-95.79668,114.6,-108.113396,114.6,-110.65494
115.200005,-95.99218,115.200005,-107.91789,115.200005,-109.872925
115.8,-95.99218,115.8,-107.91789,115.8,-109.872925
116.4,-96.38319,116.4,-107.526886,116.4,-109.67742
116.99999,-96.38319,116.99999,-106.94038,116.99999,-109.48192
117.6,-95.99218,117.6,-106.54937,117.6,-108.113396
118.2,-95.40567,118.2,-105.57184,118.2,-105.76735
118.8,-95.40567,118.8,-105.57184,118.8,-105.76735
119.4,-96.18768,119.4,-104.59433,119.4,-105.18083
120.0,-96.969696,120.0,-103.81232,120.0,-104.789825
120.600006,-96.969696,120.600006,-103.42131,120.600006,-104.20332
121.200005,-97.3607,121.200005,-103.616806,121.200005,-103.616806
121.799995,-97.3607,121.799995,-103.616806,121.799995,-103.616806
122.399994,-98.72923,122.399994,-103.81232,122.399994,-102.83479
123.0,-99.70674,123.0,-103.616806,123.0,-104.00781
123.6,-99.315735,123.6,-104.59433,123.6,-103.81232
124.200005,-99.12024,124.200005,-106.158356,124.200005,-102.83479
124.8,-99.12024,124.8,-106.158356,124.8,-102.83479
125.4,-102.24829,125.4,-107.91789,125.4,-103.2258
125.99999,-101.857285,125.99999,-111.43695,125.99999,-103.2258
126.6,-100.29326,126.6,-116.32453,126.6,-103.81232
127.2,-100.29326,127.2,-120.82112,127.2,-104.00781
127.8,-100.29326,127.8,-120.82112,127.8,-104.00781
128.4,-100.09775,128.4,-123.94917,128.4,-104.39882
129.0,-99.315735,129.0,-127.663734,129.0,-107.13588
129.6,-100.488754,129.6,-135.28838,129.6,-107.13588
130.2,-101.07527,130.2,-142.32649,130.2,-106.74487
130.8,-101.07527,130.8,-142.32649,130.8,-106.74487
131.4,-103.2258,131.4,-147.40958,131.4,-109.09091
132.0,-98.142715,132.0,-144.67253,132.0,-111.632454
132.6,-93.255135,132.6,-140.76247,132.6,-114.565
133.2,-94.62366,133.2,-140.76247,133.2,-117.88856
133.8,-94.62366,133.8,-140.76247,133.8,-117.88856
134.40001,-94.62366,134.40001,-139.98045,134.40001,-119.257095
135.0,-95.21017,135.0,-134.70186,135.0,-119.4526
135.59999,-93.841644,135.59999,-130.98729,135.59999,-121.603134
136.2,-92.27762,136.2,-132.35582,136.2,-125.317696
136.8,-92.27762,136.8,-132.35582,136.8,-125.317696
137.4,-92.082115,137.4,-136.65689,137.4,-127.663734
138.0,-95.01466,138.0,-142.52199,138.0,-131.18279
138.6,-94.81916,138.6,-148.5826,138.6,-134.31085
139.2,-94.62366,139.2,-154.05669,139.2,-136.26588
139.8,-94.62366,139.8,-154.05669,139.8,-136.26588
140.4,-95.60117,140.4,-157.18475,140.4,-134.11536
141.0,-96.38319,141.0,-158.55328,141.0,-131.5738
141.6,-96.77419,141.6,-156.59825,141.6,-132.94234
